"MacroTrends Data Download"
"BRK.A - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2004-06-29,87100,88100,87100,88000,26000
2004-06-30,88500,88950,88300,88950,41000
2004-07-01,89100,89600,88700,89500,42000
2004-07-02,89995,89995,89800,89990,30000
2004-07-06,89900,90300,89650,90300,43000
2004-07-07,90300,90400,90000,90400,29000
2004-07-08,90600,90600,90200,90300,17000
2004-07-09,90000,90000,89900,90000,18000
2004-07-12,90000,90500,89900,90500,23000
2004-07-13,90500,90600,90350,90600,19000
2004-07-14,90750,90750,89900,90400,17000
2004-07-15,90300,90300,90000,90300,12000
2004-07-16,90550,90700,90550,90600,7000
2004-07-19,90500,90500,90300,90390,5000
2004-07-20,90200,90200,89855,89855,5000
2004-07-21,89900,90050,89000,89890,25000
2004-07-22,89650,89650,87500,88590,44000
2004-07-23,88500,88690,87900,88100,39000
2004-07-26,88075,88075,87110,87110,26000
2004-07-27,87300,88100,87110,87110,29000
2004-07-28,87000,87100,86550,86950,24000
2004-07-29,86800,88000,86800,88000,21000
2004-07-30,87300,87300,86800,87250,21000
2004-08-02,86600,86800,86000,86800,26000
2004-08-03,86500,86500,85600,86200,38000
2004-08-04,86000,86000,85450,85700,18000
2004-08-05,85500,85650,85200,85550,11000
2004-08-06,85555,85800,85410,85800,23000
2004-08-09,85000,85000,83750,83750,47000
2004-08-10,83500,86175,83400,86170,22000
2004-08-11,86000,86000,84910,85325,19000
2004-08-12,85300,85600,85000,85200,31000
2004-08-13,85200,85400,85000,85100,18000
2004-08-16,85100,85500,85090,85090,10000
2004-08-17,85800,87010,85800,86500,29000
2004-08-18,86200,86700,86200,86500,21000
2004-08-19,86600,86650,86490,86490,7000
2004-08-20,86800,86950,86600,86950,11000
2004-08-23,86750,86750,86050,86400,23000
2004-08-24,86700,86700,84900,85300,23000
2004-08-25,85100,87000,85000,86800,20000
2004-08-26,86100,86400,85800,86400,22000
2004-08-27,86200,86700,86000,86400,39000
2004-08-30,86000,86000,85700,86000,17000
2004-08-31,86100,87000,85900,87000,21000
2004-09-01,86800,86900,86400,86440,15000
2004-09-02,86250,86500,86100,86400,18000
2004-09-03,86400,86400,86000,86100,18000
2004-09-07,86800,87000,86500,87000,30000
2004-09-08,86700,87400,86700,87000,25000
2004-09-09,86800,86800,86000,86100,21000
2004-09-10,86200,86210,86100,86100,28000
2004-09-13,86500,86500,86000,86200,11000
2004-09-14,86190,86300,86190,86300,7000
2004-09-15,86200,86200,86000,86190,19000
2004-09-16,86190,86190,86145,86145,5000
2004-09-17,86100,86400,86000,86000,28000
2004-09-20,85900,86100,85900,86090,14000
2004-09-21,86400,86800,86370,86400,21000
2004-09-22,86400,87011,86400,86970,28000
2004-09-23,86900,87500,86900,87200,26000
2004-09-24,87300,87500,86700,86700,29000
2004-09-27,86000,86205,86000,86200,30000
2004-09-28,86200,86500,86010,86300,48000
2004-09-29,86250,86300,86000,86300,38000
2004-09-30,86300,86650,86110,86650,31000
2004-10-01,86500,86500,85850,86000,47000
2004-10-04,86000,86200,84900,85450,31000
2004-10-05,85300,85800,85300,85650,16000
2004-10-06,85850,86000,85200,85500,60000
2004-10-07,85600,85600,85200,85200,18000
2004-10-08,85000,85700,85000,85600,10000
2004-10-11,85600,85600,85600,85600,1000
2004-10-12,85100,85400,85100,85400,4000
2004-10-13,85700,85700,85300,85300,7000
2004-10-14,85100,85200,84060,84400,45000
2004-10-15,84100,86600,84000,86000,73000
2004-10-18,85700,85700,84900,85600,26000
2004-10-19,85800,85900,84100,84800,47000
2004-10-20,84400,84600,84400,84600,22000
2004-10-21,84900,84900,83800,83800,26000
2004-10-22,83500,83500,81950,82400,43000
2004-10-25,82000,82200,81150,81400,52000
2004-10-26,81400,84700,81400,84700,63000
2004-10-27,84690,85500,84000,84800,32000
2004-10-28,84400,85000,84300,84800,19000
2004-10-29,84500,84800,84200,84250,23000
2004-11-01,84600,85060,84200,84500,16000
2004-11-02,84700,85200,84000,84000,26000
2004-11-03,84000,84400,83200,83700,43000
2004-11-04,83500,83900,82900,83900,45000
2004-11-05,83700,83900,82600,83390,59000
2004-11-08,83450,84900,81600,84599,97000
2004-11-09,84599,85200,84300,85100,30000
2004-11-10,85100,85100,84550,84720,10000
2004-11-11,85200,85200,84500,84550,29000
2004-11-12,83800,83800,82700,83300,44000
2004-11-15,83000,83500,82800,83500,34000
2004-11-16,83600,85400,83600,85100,61000
2004-11-17,84900,86350,84900,85940,33000
2004-11-18,85900,86100,85000,85500,47000
2004-11-19,85300,85400,84300,85300,60000
2004-11-22,85000,85100,83500,84000,46000
2004-11-23,83800,83800,83600,83800,17000
2004-11-24,83800,84200,83700,84200,23000
2004-11-26,83900,84600,83900,84150,19000
2004-11-29,84100,84600,84100,84600,14000
2004-11-30,84650,84650,83600,83700,31000
2004-12-01,83500,84400,83500,83900,44000
2004-12-02,83600,84800,83250,84745,56000
2004-12-03,84950,85900,84600,85300,40000
2004-12-06,85500,85500,84500,85100,56000
2004-12-07,84900,85300,84890,84900,47000
2004-12-08,84700,85300,84600,85300,52000
2004-12-09,85100,85250,84400,85090,51000
2004-12-10,84650,84900,84400,84775,38000
2004-12-13,84500,85000,84300,85000,57000
2004-12-14,84500,85100,84200,85100,38000
2004-12-15,84800,86000,84800,85890,43000
2004-12-16,85600,86300,85501,86300,63000
2004-12-17,86100,86600,85200,85200,68000
2004-12-20,86000,86400,85801,86300,45000
2004-12-21,86900,87400,86500,87200,44000
2004-12-22,87800,89200,87800,89099,69000
2004-12-23,89400,89400,89100,89100,29000
2004-12-27,88600,88600,88050,88300,48000
2004-12-28,87600,88600,87600,88590,25000
2004-12-29,89100,89500,88800,88800,36000
2004-12-30,88700,89400,87800,89200,40000
2004-12-31,88500,89200,87900,87900,31000
2005-01-03,87910,88000,87100,87100,29000
2005-01-04,87500,87700,85400,85901,54000
2005-01-05,85701,86000,85700,85700,20000
2005-01-06,85800,86300,85800,86192,33000
2005-01-07,86200,87700,86200,87500,18000
2005-01-10,86900,87790,86600,87790,20000
2005-01-11,87100,87100,86390,86390,22000
2005-01-12,86500,86800,86000,86300,18000
2005-01-13,86100,86300,86000,86089,10000
2005-01-14,86250,86250,85800,85850,14000
2005-01-18,86100,86990,86000,86600,31000
2005-01-19,86600,87400,86600,86895,28000
2005-01-20,87200,87800,87200,87600,62000
2005-01-21,87900,90500,87900,90000,124000
2005-01-24,90000,90000,89900,90000,34000
2005-01-25,90000,90000,89100,89400,32000
2005-01-26,89500,89500,88800,89190,13000
2005-01-27,88900,88900,88000,88650,16000
2005-01-28,88600,90300,88600,90000,78000
2005-01-31,89900,90200,89100,89900,47000
2005-02-01,89800,90850,89800,90850,40000
2005-02-02,90750,90800,90400,90400,30000
2005-02-03,90600,90600,90000,90100,38000
2005-02-04,90100,91000,89900,90995,28000
2005-02-07,90500,91400,90500,91400,28000
2005-02-08,90900,91200,90200,91000,32000
2005-02-09,90600,91100,90600,90800,20000
2005-02-10,90500,91000,90500,90800,16000
2005-02-11,90650,92000,90650,91700,29000
2005-02-14,91900,91900,91400,91480,12000
2005-02-15,91500,91500,91000,91200,17000
2005-02-16,91000,91000,90100,90510,25000
2005-02-17,90300,90500,90100,90302,21000
2005-02-18,90250,90250,89800,89900,28000
2005-02-22,89900,91000,89800,89900,37000
2005-02-23,90400,91100,90400,91100,15000
2005-02-24,90900,90900,90125,90375,20000
2005-02-25,89975,90700,89975,90490,17000
2005-02-28,90450,90500,90200,90200,26000
2005-03-01,90500,90805,90500,90800,60000
2005-03-02,90500,90500,90200,90300,5000
2005-03-03,90300,90400,88600,89602,24000
2005-03-04,89610,89610,88800,89300,39000
2005-03-07,89300,90400,89300,90100,33000
2005-03-08,90000,90600,90000,90200,22000
2005-03-09,90200,91050,90200,91000,62000
2005-03-10,90800,90800,90150,90700,20000
2005-03-11,90400,90800,90290,90625,34000
2005-03-14,90400,90600,90400,90600,14000
2005-03-15,90600,90800,89800,89900,42000
2005-03-16,89900,89900,85800,86195,151000
2005-03-17,86500,89700,86500,88200,57000
2005-03-18,88200,88500,87600,87600,17000
2005-03-21,87500,88200,87500,87500,26000
2005-03-22,87300,87300,86500,86802,40000
2005-03-23,86600,86860,86400,86500,28000
2005-03-24,86500,88000,86500,87400,32000
2005-03-28,87400,87400,86400,86800,25000
2005-03-29,86000,87000,84500,87000,86000
2005-03-30,87000,87700,87000,87000,73000
2005-03-31,87200,87200,86690,87000,34000
2005-04-01,86500,86800,84800,85000,111000
2005-04-04,85800,87400,85700,87190,78000
2005-04-05,87300,88200,87300,88000,25000
2005-04-06,88000,88900,87600,88300,30000
2005-04-07,88100,88100,87350,87500,15000
2005-04-08,87400,87400,86800,86900,17000
2005-04-11,86700,88100,86700,87570,45000
2005-04-12,87800,88100,87700,87950,40000
2005-04-13,87700,87950,86350,86600,45000
2005-04-14,86600,86600,85800,86000,35000
2005-04-15,85400,86800,85300,85800,74000
2005-04-18,85800,86375,85000,85310,66000
2005-04-19,85700,86001,84500,85090,61000
2005-04-20,84890,85000,82800,82800,133000
2005-04-21,84400,84400,83600,83900,99000
2005-04-22,83750,84200,82000,82050,159000
2005-04-25,82700,83600,82250,82600,134000
2005-04-26,83200,83200,82410,82410,71000
2005-04-27,82350,82600,82000,82305,69000
2005-04-28,82125,85000,82100,83600,79000
2005-04-29,83700,84800,83700,84350,76000
2005-05-02,84900,86210,84800,84900,69000
2005-05-03,84800,85000,84000,84400,36000
2005-05-04,84800,85100,84300,84950,87000
2005-05-05,84800,84800,84150,84200,40000
2005-05-06,84600,84600,83600,84000,30000
2005-05-09,84500,84500,83250,83250,24000
2005-05-10,83950,83950,82700,83100,30000
2005-05-11,83500,83700,82650,82775,41000
2005-05-12,83300,83450,82900,83150,29000
2005-05-13,83500,83500,82950,83000,23000
2005-05-16,83200,83200,82500,82500,33000
2005-05-17,82550,82800,82400,82500,36000
2005-05-18,82700,83000,82600,82900,9000
2005-05-19,83000,84100,82800,83700,20000
2005-05-20,83700,84000,83600,84000,41000
2005-05-23,84300,84300,83450,83490,24000
2005-05-24,83800,85800,83800,85500,102000
2005-05-25,85500,85700,85050,85200,44000
2005-05-26,85450,85450,84500,84750,31000
2005-05-27,84500,85400,84500,85370,29000
2005-05-31,85200,85600,84100,84100,52000
2005-06-01,84300,84700,84210,84350,13000
2005-06-02,84350,84350,84000,84125,14000
2005-06-03,84110,84110,83790,83800,12000
2005-06-06,83500,83900,83000,83190,31000
2005-06-07,83200,83640,83200,83390,17000
2005-06-08,83500,83500,82900,83100,17000
2005-06-09,83000,83490,83000,83075,9000
2005-06-10,83200,83500,82800,83000,26000
2005-06-13,83700,84400,83400,84400,20000
2005-06-14,84300,84400,84100,84400,15000
2005-06-15,84250,84250,83500,83610,18000
2005-06-16,83610,83900,83100,83520,42000
2005-06-17,83700,83700,82375,82375,98000
2005-06-20,82300,83100,82300,82700,66000
2005-06-21,82700,84098,82700,83650,42000
2005-06-22,83350,83400,82850,83000,12000
2005-06-23,82995,84300,82995,83000,29000
2005-06-24,82510,83100,82510,82800,22000
2005-06-27,83000,83700,82800,83500,41000
2005-06-28,83700,83700,83100,83100,22000
2005-06-29,83400,83400,83200,83350,17000
2005-06-30,83200,83700,83200,83500,9000
2005-07-01,83800,83850,83600,83840,15000
2005-07-05,83875,84400,83840,84300,23000
2005-07-06,84600,85375,84500,85375,30000
2005-07-07,84700,85450,84700,85200,18000
2005-07-08,85100,85100,84700,85000,15000
2005-07-11,84900,85400,84800,85300,17000
2005-07-12,84800,84800,84300,84600,17000
2005-07-13,84600,84600,84350,84400,7000
2005-07-14,84500,84550,83600,83700,19000
2005-07-15,83700,84100,83600,84000,36000
2005-07-18,84000,84000,83600,83600,12000
2005-07-19,83600,83900,83600,83700,22000
2005-07-20,83790,83920,83690,83880,15000
2005-07-21,83650,83879,83650,83700,10000
2005-07-22,83750,83830,83700,83710,20000
2005-07-25,84050,84050,83700,84000,18000
2005-07-26,84100,84100,83700,83800,25000
2005-07-27,84000,84200,83800,83800,16000
2005-07-28,83600,83900,83500,83700,24000
2005-07-29,83700,83800,83350,83500,19000
2005-08-01,83825,84100,83800,84100,19000
2005-08-02,84100,84100,83600,83600,19000
2005-08-03,83750,83800,83300,83400,28000
2005-08-04,83250,84000,83200,83995,67000
2005-08-05,84000,84300,83500,83500,42000
2005-08-08,83750,83950,83200,83300,30000
2005-08-09,83300,83300,83000,83200,31000
2005-08-10,83125,83260,83000,83200,27000
2005-08-11,83000,84100,83000,84100,31000
2005-08-12,84100,84200,83750,84200,17000
2005-08-15,83900,83925,83200,83390,29000
2005-08-16,83250,83400,82990,83225,33000
2005-08-17,83225,83225,82950,82950,22000
2005-08-18,82750,85000,82650,84700,77000
2005-08-19,84400,85200,84400,85000,27000
2005-08-22,84800,84800,84400,84600,11000
2005-08-23,84600,84800,84600,84600,10000
2005-08-24,84600,84600,84100,84375,19000
2005-08-25,84200,84200,83700,83700,13000
2005-08-26,83725,83800,83100,83200,33000
2005-08-29,83000,83300,82400,83300,27000
2005-08-30,83100,83200,82890,82900,17000
2005-08-31,82900,83150,82500,83150,19000
2005-09-01,83290,83290,82680,82700,36000
2005-09-02,82700,83000,82700,82990,35000
2005-09-06,83250,84600,83200,83800,62000
2005-09-07,83950,84100,83900,84100,22000
2005-09-08,83800,84400,83800,84400,29000
2005-09-09,83900,84300,83750,83750,33000
2005-09-12,83600,83800,83100,83390,59000
2005-09-13,83100,83200,82600,83190,99000
2005-09-14,83200,83600,82800,83100,71000
2005-09-15,82690,82900,82500,82500,69000
2005-09-16,82700,83000,81400,81400,92000
2005-09-19,81950,82400,81300,81600,86000
2005-09-20,81800,82400,81510,81600,46000
2005-09-21,81600,81700,80460,80500,51000
2005-09-22,80000,81700,78800,80500,116000
2005-09-23,80300,83200,80300,82500,72000
2005-09-26,83200,84100,82400,82500,62000
2005-09-27,82500,82650,82300,82500,50000
2005-09-28,82500,82600,82350,82350,57000
2005-09-29,82350,82350,81300,81400,79000
2005-09-30,81400,82400,80850,82000,77000
2005-10-03,82500,82600,82100,82400,44000
2005-10-04,82500,82500,82490,82500,45000
2005-10-05,82900,83200,82790,83050,31000
2005-10-06,83050,83200,82950,83100,61000
2005-10-07,83000,83200,83000,83100,35000
2005-10-10,83200,84500,83200,84500,69000
2005-10-11,84500,84900,84250,84400,72000
2005-10-12,84400,84800,84225,84800,66000
2005-10-13,84600,84780,84300,84300,60000
2005-10-14,84400,84600,84000,84600,43000
2005-10-17,84700,84850,84600,84850,61000
2005-10-18,84900,84990,84600,84600,33000
2005-10-19,84700,84900,84300,84500,55000
2005-10-20,84800,84800,84305,84500,52000
2005-10-21,84600,84600,84300,84500,24000
2005-10-24,84900,85300,84800,84800,47000
2005-10-25,85000,85100,84700,85100,45000
2005-10-26,85000,85300,84900,84900,36000
2005-10-27,84900,84900,84800,84900,37000
2005-10-28,85050,85390,85050,85200,18000
2005-10-31,85390,85900,85200,85900,28000
2005-11-01,85990,86700,85790,86600,45000
2005-11-02,87000,87300,86625,87200,58000
2005-11-03,87300,88491,87300,88300,37000
2005-11-04,88300,88600,87700,88300,43000
2005-11-07,88000,89890,87400,89890,91000
2005-11-08,89800,90800,89800,90650,126000
2005-11-09,90600,90600,90250,90440,37000
2005-11-10,90490,90500,90000,90490,34000
2005-11-11,90490,90900,90400,90500,42000
2005-11-14,90450,90450,89900,90140,29000
2005-11-15,90200,90200,89900,89990,50000
2005-11-16,89850,89850,88700,89000,33000
2005-11-17,89000,89800,89000,89700,32000
2005-11-18,89500,89900,89500,89500,10000
2005-11-21,89300,89300,87800,88000,46000
2005-11-22,87800,87800,86400,87390,84000
2005-11-23,87300,88600,87300,88100,46000
2005-11-25,87800,88300,87800,87900,24000
2005-11-28,87700,88500,87700,87800,27000
2005-11-29,88000,88310,88000,88310,11000
2005-11-30,88510,89390,88510,89390,36000
2005-12-01,89500,90880,89500,90880,83000
2005-12-02,90900,91200,90800,90900,35000
2005-12-05,90700,90700,89190,89190,92000
2005-12-06,89700,89900,89190,89900,27000
2005-12-07,89700,89900,89390,89800,20000
2005-12-08,89700,89875,89200,89590,20000
2005-12-09,89500,89700,89500,89525,12000
2005-12-12,89500,89800,89500,89500,15000
2005-12-13,89600,89600,89000,89195,14000
2005-12-14,89200,89900,89200,89200,27000
2005-12-15,89300,89500,89300,89300,18000
2005-12-16,89800,89800,89300,89300,45000
2005-12-19,89300,89400,89000,89000,28000
2005-12-20,88850,89000,88700,88700,24000
2005-12-21,88900,88900,88500,88750,35000
2005-12-22,89100,89100,88400,88400,43000
2005-12-23,88600,88800,88600,88700,10000
2005-12-27,88800,88975,88490,88600,33000
2005-12-28,88700,88700,88500,88500,25000
2005-12-29,88600,88700,88450,88700,11000
2005-12-30,88550,88760,88350,88620,23000
2006-01-03,88250,89300,88250,89300,45000
2006-01-04,89200,90300,89200,89690,41000
2006-01-05,89690,89800,89500,89800,45000
2006-01-06,89800,90300,89500,89500,45000
2006-01-09,89300,89900,89200,89900,54000
2006-01-10,89700,89800,89500,89790,31000
2006-01-11,89650,89800,89400,89410,26000
2006-01-12,89410,89900,89300,89300,41000
2006-01-13,89625,89625,89590,89600,15000
2006-01-17,89100,89550,88700,89300,56000
2006-01-18,89250,89950,89100,89950,56000
2006-01-19,89850,90200,89800,90200,45000
2006-01-20,89800,89800,89500,89500,18000
2006-01-23,89500,89800,89300,89300,22000
2006-01-24,89310,89700,89310,89600,16000
2006-01-25,89600,89850,89500,89850,19000
2006-01-26,89650,89650,89490,89600,19000
2006-01-27,89600,89600,89500,89500,35000
2006-01-30,89250,89600,89100,89290,35000
2006-01-31,89275,89490,88990,89490,43000
2006-02-01,89100,89190,88900,88990,37000
2006-02-02,88900,88900,88690,88690,16000
2006-02-03,88610,88610,88000,88275,21000
2006-02-06,88100,88300,88000,88175,21000
2006-02-07,88300,88300,87400,87700,21000
2006-02-08,87700,87800,87500,87800,19000
2006-02-09,88100,88100,87800,87800,6000
2006-02-10,88000,88000,88000,88000,18000
2006-02-13,87800,88000,87775,88000,19000
2006-02-14,87700,88490,87700,88100,28000
2006-02-15,88200,88400,87900,88000,20000
2006-02-16,87900,87900,87590,87590,25000
2006-02-17,87520,87800,87520,87675,20000
2006-02-21,87500,87500,87300,87390,27000
2006-02-22,87150,87350,87100,87100,43000
2006-02-23,87115,87115,86900,87100,29000
2006-02-24,87400,87400,86600,86950,17000
2006-02-27,86950,87600,86700,87375,47000
2006-02-28,87100,87125,86200,86800,58000
2006-03-01,86800,87175,86700,86900,19000
2006-03-02,86800,87200,86800,87000,12000
2006-03-03,87100,87700,87100,87490,14000
2006-03-06,87850,88400,87750,88100,75000
2006-03-07,88000,88400,88000,88400,51000
2006-03-08,88300,88990,88100,88700,28000
2006-03-09,89000,89800,88900,89800,74000
2006-03-10,89800,90200,89700,89900,99000
2006-03-13,89900,90600,89850,90200,80000
2006-03-14,90000,90100,89400,89750,56000
2006-03-15,89600,89600,89000,89390,74000
2006-03-16,89500,89500,89200,89200,8000
2006-03-17,89350,89350,88500,88800,21000
2006-03-20,89200,89900,89200,89900,47000
2006-03-21,89550,90000,89550,89700,39000
2006-03-22,89790,90300,89790,90000,36000
2006-03-23,90000,90200,89800,90000,15000
2006-03-24,89700,90100,89700,90000,23000
2006-03-27,89500,90100,89500,89900,31000
2006-03-28,89990,89990,89600,89600,16000
2006-03-29,89700,89850,89625,89710,22000
2006-03-30,89900,89900,89650,89660,15000
2006-03-31,89800,90425,89800,90350,54000
2006-04-03,90500,90650,90000,90490,63000
2006-04-04,90490,90500,90000,90090,31000
2006-04-05,89900,90100,89700,89990,22000
2006-04-06,89800,90000,89700,90000,24000
2006-04-07,89800,89800,88850,89200,26000
2006-04-10,88800,89000,88000,88590,50000
2006-04-11,88510,88510,87600,88000,27000
2006-04-12,87800,87800,87100,87363,24000
2006-04-13,87200,87200,86700,86700,52000
2006-04-17,86700,87000,86000,86300,29000
2006-04-18,86200,86300,85400,86100,66000
2006-04-19,86300,86825,86100,86825,100000
2006-04-20,86500,86700,86000,86450,88000
2006-04-21,86550,86700,86150,86600,44000
2006-04-24,86800,86800,86500,86800,26000
2006-04-25,86850,86950,86650,86950,32000
2006-04-26,86950,88700,86950,88700,63000
2006-04-27,88600,88800,87800,88000,26000
2006-04-28,87800,89000,87800,89000,37000
2006-05-01,89000,89650,89000,89650,42000
2006-05-02,89650,89700,89200,89280,26000
2006-05-03,89050,89190,88520,88700,21000
2006-05-04,88500,88500,88000,88000,25000
2006-05-05,88300,88710,88000,88710,19000
2006-05-08,89100,89900,89100,89200,63000
2006-05-09,89000,89995,89000,89899,45000
2006-05-10,89600,90200,89600,89800,53000
2006-05-11,89810,90200,89750,89900,56000
2006-05-12,89975,89975,89250,89503,29000
2006-05-15,89400,90100,89400,89910,27000
2006-05-16,90100,90790,90100,90500,38000
2006-05-17,90500,90850,90150,90650,159000
2006-05-18,90900,92600,90900,92100,167000
2006-05-19,92600,93000,91100,91500,115000
2006-05-22,91700,93100,91300,92900,124000
2006-05-23,92500,92500,90900,91100,66000
2006-05-24,91300,92600,91300,92200,39000
2006-05-25,92500,92500,91600,92010,36000
2006-05-26,92300,92500,91700,92500,58000
2006-05-30,92400,92700,92100,92100,24000
2006-05-31,92600,92600,92000,92290,57000
2006-06-01,92340,92340,91550,91990,61000
2006-06-02,92000,92000,91700,91750,20000
2006-06-05,91600,91900,91600,91800,26000
2006-06-06,91550,91700,90700,91500,37000
2006-06-07,91490,91490,90800,90900,46000
2006-06-08,90900,90900,89700,90401,99000
2006-06-09,90400,91000,90400,90973,25000
2006-06-12,90973,91000,90600,90650,18000
2006-06-13,90150,90750,89800,90500,44000
2006-06-14,90300,90350,90000,90100,46000
2006-06-15,90400,92500,90400,91800,82000
2006-06-16,91500,91800,91500,91600,23000
2006-06-19,91875,92600,91875,92600,39000
2006-06-20,92500,92500,92000,92300,35000
2006-06-21,92000,92500,91700,92500,71000
2006-06-22,92490,92500,91800,91980,29000
2006-06-23,92180,92200,91990,92100,18000
2006-06-26,92150,92150,89500,91500,80000
2006-06-27,91600,91900,91450,91450,73000
2006-06-28,91500,92100,91500,92050,43000
2006-06-29,92000,92200,91200,92200,27000
2006-06-30,92100,92200,91300,91659,20000
2006-07-03,91800,92100,91400,91600,22000
2006-07-05,91150,91150,90000,90200,54000
2006-07-06,90400,90400,90250,90250,21000
2006-07-07,90050,90200,89900,90200,66000
2006-07-10,90100,91600,90100,91000,58000
2006-07-11,90990,91025,90850,90850,27000
2006-07-12,90900,90976,90450,90450,34000
2006-07-13,90300,90400,89400,89700,51000
2006-07-14,89700,89900,89600,89800,11000
2006-07-17,89800,90300,89750,90150,32000
2006-07-18,90450,90470,89950,90200,41000
2006-07-19,90300,91000,90300,90850,42000
2006-07-20,90700,91000,90600,90600,40000
2006-07-21,90600,90600,89700,90200,48000
2006-07-24,90200,91300,90150,91000,50000
2006-07-25,90990,91000,90550,90550,22000
2006-07-26,90750,91390,90600,91190,61000
2006-07-27,91000,91300,90700,91180,45000
2006-07-28,91350,91500,91290,91490,26000
2006-07-31,91500,92000,91500,91600,25000
2006-08-01,91600,92000,91350,91501,25000
2006-08-02,91700,91750,91450,91500,21000
2006-08-03,91500,91800,91300,91300,20000
2006-08-04,91500,91790,91500,91710,14000
2006-08-07,92000,92700,92000,92700,22000
2006-08-08,92900,93700,92800,93000,61000
2006-08-09,92600,93100,92600,92800,16000
2006-08-10,92480,93100,92300,93100,19000
2006-08-11,92990,93100,92775,93100,23000
2006-08-14,93100,93116,92600,92685,13000
2006-08-15,92600,92700,92000,92700,40000
2006-08-16,92600,94700,92500,94550,67000
2006-08-17,94300,94800,93700,94450,40000
2006-08-18,94650,95572,94500,95300,50000
2006-08-21,95200,95800,95200,95800,17000
2006-08-22,95900,95900,95300,95300,17000
2006-08-23,95450,95690,95000,95100,40000
2006-08-24,95500,96700,95500,96300,98000
2006-08-25,96400,96400,95775,96000,34000
2006-08-28,96000,96500,95300,95900,31000
2006-08-29,95900,96100,95700,96000,22000
2006-08-30,95800,95801,95800,95801,12000
2006-08-31,95710,96097,95702,96097,34000
2006-09-01,95900,96000,95750,96000,25000
2006-09-05,95950,96400,95410,96400,37000
2006-09-06,96375,96375,96000,96051,11000
2006-09-07,95800,96000,95800,95990,11000
2006-09-08,95900,96200,95750,96100,31000
2006-09-11,96300,96700,95600,96200,25000
2006-09-12,96100,96600,96050,96490,20000
2006-09-13,96000,96750,95800,96750,36000
2006-09-14,96600,96900,96600,96900,6000
2006-09-15,96850,97100,96400,96400,18000
2006-09-18,96800,96850,95500,95500,47000
2006-09-19,95500,95500,94400,94500,50000
2006-09-20,94500,95200,94400,94880,33000
2006-09-21,94880,94880,94150,94201,48000
2006-09-22,94190,94300,93100,93690,36000
2006-09-25,93690,93800,92875,93525,43000
2006-09-26,93700,94800,93700,94400,45000
2006-09-27,94200,95199,94200,95000,35000
2006-09-28,95400,95775,94700,95200,31000
2006-09-29,95600,96100,95600,95800,29000
2006-10-02,95200,96350,95200,95800,45000
2006-10-03,95800,97480,95700,97473,60000
2006-10-04,97400,97800,97300,97699,34000
2006-10-05,97400,100100,97400,98995,83000
2006-10-06,98995,98995,98400,98400,9000
2006-10-09,98500,98700,98300,98500,10000
2006-10-10,98700,99790,98700,99390,36000
2006-10-11,99190,99400,99000,99310,22000
2006-10-12,99775,99999,99775,99825,8000
2006-10-13,99825,100000,98600,98600,49000
2006-10-16,98900,99200,98700,98900,44000
2006-10-17,98700,99110,98700,98750,43000
2006-10-18,98500,99800,98500,99425,58000
2006-10-19,99900,100000,99800,99980,50000
2006-10-20,100000,100000,99400,99900,24000
2006-10-23,99900,100250,99900,100000,69000
2006-10-24,100050,101200,100050,100600,44000
2006-10-25,101000,102600,100500,101900,77000
2006-10-26,102700,104700,102600,104700,80000
2006-10-27,104700,105450,103300,103300,45000
2006-10-30,103700,104800,103200,104500,37000
2006-10-31,105500,105500,104900,105475,26000
2006-11-01,105475,105600,104550,104790,43000
2006-11-02,104700,105000,103300,104106,53000
2006-11-03,104400,105010,104400,105000,49000
2006-11-06,106000,107500,105900,107200,87000
2006-11-07,106700,107390,106500,107000,49000
2006-11-08,107700,107850,107000,107850,64000
2006-11-09,108100,108800,106700,107200,90000
2006-11-10,107900,108300,106800,107000,21000
2006-11-13,107800,107900,105800,106350,41000
2006-11-14,106600,106600,105490,106475,18000
2006-11-15,106400,107400,106400,107400,33000
2006-11-16,107550,107600,106800,106801,33000
2006-11-17,106975,107000,106800,106800,12000
2006-11-20,107100,107300,106800,107300,43000
2006-11-21,107700,107700,107200,107400,38000
2006-11-22,107400,107750,107400,107700,22000
2006-11-24,107700,107800,107250,107610,22000
2006-11-27,107800,107800,105990,106300,24000
2006-11-28,106300,106300,105300,105700,15000
2006-11-29,106000,106000,105200,105590,66000
2006-11-30,105750,107200,105350,107100,31000
2006-12-01,107300,107300,105900,106900,22000
2006-12-04,106700,107310,106700,107200,54000
2006-12-05,107400,108400,107200,108000,40000
2006-12-06,107500,110000,107500,108995,65000
2006-12-07,108996,108996,107000,107410,22000
2006-12-08,107400,107600,107000,107050,15000
2006-12-11,107100,108300,107100,107300,44000
2006-12-12,107750,108800,107600,108800,28000
